Elapsed Time, AVG Throughput, AVG Queue Size, AVG Waiting Time, AVG Service Time, AVG Response Time, AVG SET Response Time, AVG GET Response Time, AVG MULTI-GET Response Time, #SETS, #GETS, #MULTIGETS, GET MissRatio, MULTI-GET MissRatio, AVG MULTI-GET Size
 5.00, 3244, 76, 23.746448, 2.197740, 26.013502, 26.013502, 0.000000, 0.000000, 16220, 0, 0, 0.00, 0.00, 0
10.00, 3466, 78, 22.644243, 2.168794, 24.875359, 24.875359, 0.000000, 0.000000, 17334, 0, 0, 0.00, 0.00, 0
15.00, 3484, 78, 22.529412, 2.164267, 24.751355, 24.751355, 0.000000, 0.000000, 17421, 0, 0, 0.00, 0.00, 0
20.00, 3698, 76, 20.852672, 2.020258, 22.935604, 22.935604, 0.000000, 0.000000, 18492, 0, 0, 0.00, 0.00, 0
25.00, 3078, 79, 25.711437, 2.466382, 28.231905, 28.231905, 0.000000, 0.000000, 15390, 0, 0, 0.00, 0.00, 0
30.00, 4041, 76, 18.926094, 1.835553, 20.822860, 20.822860, 0.000000, 0.000000, 20209, 0, 0, 0.00, 0.00, 0
35.00, 4357, 74, 17.199757, 1.699544, 18.951266, 18.951266, 0.000000, 0.000000, 21789, 0, 0, 0.00, 0.00, 0
40.00, 3955, 76, 19.354059, 1.889834, 21.299334, 21.299334, 0.000000, 0.000000, 19776, 0, 0, 0.00, 0.00, 0
45.00, 2941, 81, 27.465870, 2.580997, 30.114164, 30.114164, 0.000000, 0.000000, 14706, 0, 0, 0.00, 0.00, 0
50.00, 3670, 77, 21.198600, 2.043833, 23.296613, 23.296613, 0.000000, 0.000000, 18353, 0, 0, 0.00, 0.00, 0
55.00, 3757, 76, 20.603235, 1.990920, 22.655551, 22.655551, 0.000000, 0.000000, 18788, 0, 0, 0.00, 0.00, 0
60.00, 2795, 78, 28.793785, 2.703747, 31.558662, 31.558662, 0.000000, 0.000000, 13979, 0, 0, 0.00, 0.00, 0
65.00, 3350, 78, 23.579848, 2.245391, 25.888638, 25.888638, 0.000000, 0.000000, 16751, 0, 0, 0.00, 0.00, 0
70.00, 3712, 76, 20.835168, 2.020103, 22.903776, 22.903776, 0.000000, 0.000000, 18560, 0, 0, 0.00, 0.00, 0
70.00, 72, 36, 12.804807, 1.838097, 14.836009, 14.836009, 0.000000, 0.000000, 364, 0, 0, 0.00, 0.00, 0
Interval, Responses
17.1, 1149
17.2, 1167
17.3, 1116
17.4, 1176
17.5, 1176
17.6, 1220
17.7, 1231
17.8, 1172
17.9, 1178
18.0, 1199
18.1, 1215
18.2, 1328
18.3, 1336
18.4, 1262
18.5, 1295
18.6, 1312
18.7, 1333
18.8, 1315
18.9, 1357
19.0, 1314
19.1, 1349
19.2, 1367
19.3, 1509
19.4, 1435
19.5, 1496
19.6, 1616
19.7, 1666
19.8, 1604
19.9, 1521
20.0, 1486
20.1, 1504
20.2, 1588
20.3, 1555
20.4, 1603
20.5, 1626
20.6, 1526
20.7, 1563
20.8, 1540
20.9, 1612
21.0, 1555
21.1, 1497
21.2, 1454
21.3, 1526
21.4, 1483
21.5, 1432
21.6, 1412
21.7, 1429
21.8, 1461
21.9, 1451
22.0, 1524
22.1, 1475
22.2, 1379
22.3, 1406
22.4, 1356
22.5, 1305
22.6, 1221
22.7, 1223
22.8, 1302
22.9, 1303
23.0, 1275
23.1, 1175
23.2, 1215
23.3, 1140
23.4, 1161
23.5, 1240
23.6, 1171
23.7, 1183
23.8, 1212
23.9, 1206
24.0, 1250
24.1, 1082
24.2, 1074
24.3, 1191
24.4, 1177
24.5, 1199
24.6, 1121
24.7, 1230
24.8, 1178
24.9, 1126
25.0, 1144
25.1, 1061
25.2, 1222
25.3, 1298
25.4, 1154
25.5, 1169
25.6, 1141
25.7, 1166
25.8, 1166
25.9, 1226
26.0, 1238
26.1, 1220
26.2, 1198
26.3, 1164
26.4, 1165
26.5, 1252
26.6, 1217
26.7, 1129
26.8, 1140
26.9, 1134
27.0, 1107
27.1, 1120
27.2, 1211
27.3, 1186
27.4, 1184
27.5, 1091
27.6, 1079
27.7, 1142
27.8, 1080
27.9, 1128
28.0, 1200
28.1, 1134
28.2, 1124
28.3, 1126
28.4, 1077
28.5, 1092
28.6, 1014
28.7, 989
28.8, 1017
28.9, 1104
29.0, 1078
29.1, 1067
29.2, 1289
29.3, 1312
29.4, 1341
29.5, 1428
29.6, 1327
29.7, 1110
29.8, 904
29.9, 846
30.0, 832
30.1, 816
30.2, 809
30.3, 753
30.4, 767
30.5, 760
30.6, 687
30.7, 720
30.8, 726
30.9, 654
31.0, 643
31.1, 619
31.2, 558
31.3, 563
31.4, 539
31.5, 516
31.6, 537
31.7, 514
31.8, 485
31.9, 435
32.0, 434
32.1, 418
32.2, 428
32.3, 455
32.4, 381
32.5, 348
32.6, 370
32.7, 365
32.8, 379
32.9, 356
33.0, 413
33.1, 407
33.2, 361
33.3, 375
33.4, 339
33.5, 333
33.6, 341
33.7, 339
33.8, 317
33.9, 319
34.0, 288
34.1, 289
34.2, 315
34.3, 285
34.4, 337
34.5, 268
34.6, 319
34.7, 319
34.8, 270
34.9, 315
35.0, 290
35.1, 296
35.2, 308
35.3, 303
35.4, 289
35.5, 282
35.6, 270
35.7, 298
35.8, 312
35.9, 286
36.0, 262
36.1, 266
36.2, 265
36.3, 257
36.4, 307
36.5, 310
36.6, 258
36.7, 270
36.8, 260
36.9, 277
37.0, 293
37.1, 281
37.2, 268
37.3, 226
37.4, 208
37.5, 237
37.6, 215
37.7, 205
37.8, 184
37.9, 193
38.0, 220
38.1, 188
38.2, 186
38.3, 198
38.4, 190
38.5, 172
38.6, 179
38.7, 179
38.8, 190
38.9, 179
39.0, 156
39.1, 198
39.2, 209
39.3, 179
39.4, 152
39.5, 146
39.6, 127
39.7, 113
39.8, 114
39.9, 95
40.0, 88
40.1, 87
40.2, 81
40.3, 76
40.4, 122
40.5, 84
40.6, 86
40.7, 84
40.8, 82
40.9, 83
41.0, 86
41.1, 87
41.2, 80
41.3, 85
41.4, 84
41.5, 74
41.6, 58
41.7, 55
41.8, 72
41.9, 71
42.0, 63
42.1, 70
42.2, 79
42.3, 60
42.4, 58
42.5, 41
42.6, 53
42.7, 44
42.8, 55
42.9, 54
43.0, 84
43.1, 45
43.2, 49
43.3, 48
43.4, 44
43.5, 56
43.6, 51
43.7, 70
43.8, 49
43.9, 46
44.0, 32
44.1, 51
44.2, 56
44.3, 54
44.4, 37
44.5, 45
44.6, 55
44.7, 53
44.8, 52
44.9, 66
45.0, 55
45.1, 61
45.2, 56
45.3, 54
45.4, 40
45.5, 44
45.6, 56
45.7, 76
45.8, 55
45.9, 63
46.0, 55
46.1, 54
46.2, 45
46.3, 48
46.4, 50
46.5, 37
46.6, 29
46.7, 65
46.8, 41
46.9, 33
47.0, 37
47.1, 34
47.2, 50
47.3, 52
47.4, 45
47.5, 28
47.6, 41
47.7, 23
47.8, 60
47.9, 47
48.0, 39
48.1, 48
48.2, 29
48.3, 29
48.4, 33
48.5, 37
48.6, 32
48.7, 49
48.8, 46
48.9, 51
49.0, 54
49.1, 34
49.2, 29
49.3, 28
49.4, 38
49.5, 21
49.6, 17
49.7, 17
49.8, 12
49.9, 32
50.0, 15
50.1, 23
50.2, 29
50.3, 17
50.4, 12
50.5, 18
50.6, 10
50.7, 25
50.8, 22
50.9, 21
51.0, 21
51.1, 16
51.2, 20
51.3, 18
51.4, 22
51.5, 20
51.6, 13
51.7, 9
51.8, 5
51.9, 11
52.0, 9
52.1, 6
52.2, 10
52.3, 18
52.4, 16
52.5, 13
52.6, 8
52.7, 5
52.8, 7
52.9, 11
53.0, 6
53.1, 10
53.2, 2
53.3, 4
53.4, 8
53.5, 8
53.6, 9
53.7, 5
53.8, 16
53.9, 8
54.0, 8
54.1, 7
54.2, 9
54.3, 9
54.4, 5
54.5, 15
54.6, 11
54.7, 12
54.8, 8
54.9, 10
55.0, 4
55.1, 8
55.2, 8
55.3, 4
55.4, 5
55.5, 4
55.6, 6
55.7, 13
55.8, 6
55.9, 16
56.0, 11
56.1, 13
56.2, 11
56.3, 9
56.4, 11
56.5, 14
56.6, 13
56.7, 7
56.8, 10
56.9, 11
57.0, 9
57.1, 1
57.2, 7
57.3, 8
57.4, 7
57.5, 3
57.6, 11
57.7, 4
57.8, 0
57.9, 4
58.0, 5
58.1, 10
58.2, 12
58.3, 3
58.4, 3
58.5, 2
58.6, 2
58.7, 2
58.8, 7
58.9, 6
59.0, 3
59.1, 1
59.2, 8
59.3, 10
59.4, 4
59.5, 2
59.6, 1
59.7, 8
59.8, 2
59.9, 8
60.0, 9
60.1, 5
60.2, 5
60.3, 4
60.4, 2
60.5, 1
60.6, 3
60.7, 6
60.8, 4
60.9, 7
61.0, 2
61.1, 8
61.2, 8
61.3, 2
61.4, 5
61.5, 2
61.6, 6
61.7, 3
61.8, 1
61.9, 0
62.0, 5
62.1, 10
62.2, 5
62.3, 6
62.4, 1
62.5, 0
62.6, 2
62.7, 1
62.8, 2
62.9, 6
63.0, 4
63.1, 9
63.2, 1
63.3, 3
63.4, 5
63.5, 10
63.6, 6
63.7, 9
63.8, 4
63.9, 1
64.0, 0
64.1, 0
64.2, 1
64.3, 0
64.4, 2
64.5, 5
64.6, 4
64.7, 3
64.8, 2
64.9, 0
65.0, 0
65.1, 2
65.2, 1
65.3, 3
65.4, 4
65.5, 3
65.6, 2
65.7, 1
65.8, 0
65.9, 2
66.0, 7
66.1, 1
66.2, 1
66.3, 1
66.4, 6
66.5, 5
66.6, 6
66.7, 6
66.8, 3
66.9, 2
67.0, 2
67.1, 5
67.2, 3
67.3, 2
67.4, 1
67.5, 1
67.6, 3
67.7, 3
67.8, 3
67.9, 3
68.0, 1
68.1, 6
68.2, 2
68.3, 2
68.4, 3
68.5, 5
68.6, 5
68.7, 9
68.8, 5
68.9, 9
69.0, 4
69.1, 5
69.2, 3
69.3, 5
69.4, 1
69.5, 1
69.6, 3
69.7, 4
69.8, 1
69.9, 3
70.0, 2
70.1, 4
70.2, 2
70.3, 1
70.4, 0
70.5, 1
70.6, 2
70.7, 1
70.8, 0
70.9, 0
71.0, 1
71.1, 0
71.2, 0
71.3, 0
71.4, 0
71.5, 2
71.6, 0
71.7, 0
71.8, 0
71.9, 3
72.0, 1
72.1, 1
72.2, 2
72.3, 0
72.4, 0
72.5, 0
72.6, 0
72.7, 0
72.8, 0
72.9, 2
73.0, 0
73.1, 0
73.2, 0
73.3, 1
73.4, 1
73.5, 1
73.6, 1
73.7, 2
73.8, 1
73.9, 0
74.0, 1
74.1, 2
74.2, 1
74.3, 4
74.4, 0
74.5, 2
74.6, 1
74.7, 1
74.8, 2
74.9, 6
75.0, 0
75.1, 2
75.2, 1
75.3, 2
75.4, 4
75.5, 6
75.6, 2
75.7, 3
75.8, 1
75.9, 3
76.0, 0
76.1, 0
76.2, 0
76.3, 0
76.4, 1
76.5, 4
76.6, 0
76.7, 0
76.8, 2
76.9, 0
77.0, 0
77.1, 3
77.2, 0
77.3, 1
77.4, 0
77.5, 0
77.6, 1
77.7, 2
77.8, 0
77.9, 0
78.0, 1
78.1, 0
78.2, 0
78.3, 1
78.4, 1
78.5, 0
78.6, 0
78.7, 0
78.8, 2
78.9, 7
79.0, 7
79.1, 5
79.2, 1
79.3, 1
79.4, 1
79.5, 3
79.6, 5
79.7, 1
79.8, 1
79.9, 1
80.0, 2
80.1, 5
80.2, 0
80.3, 0
80.4, 3
80.5, 0
80.6, 0
80.7, 0
80.8, 0
80.9, 0
81.0, 0
81.1, 0
81.2, 0
81.3, 0
81.4, 0
81.5, 0
81.6, 2
81.7, 1
81.8, 4
81.9, 5
82.0, 2
82.1, 1
82.2, 0
82.3, 1
82.4, 1
82.5, 0
82.6, 1
82.7, 1
82.8, 0
82.9, 0
83.0, 1
83.1, 1
83.2, 1
83.3, 2
83.4, 0
83.5, 0
83.6, 0
83.7, 3
83.8, 3
83.9, 1
84.0, 0
84.1, 0
84.2, 1
84.3, 1
84.4, 0
84.5, 0
84.6, 0
84.7, 1
84.8, 2
84.9, 1
85.0, 0
85.1, 0
85.2, 0
85.3, 0
85.4, 0
85.5, 0
85.6, 1
85.7, 5
85.8, 1
85.9, 1
86.0, 2
86.1, 2
86.2, 1
86.3, 4
86.4, 6
86.5, 0
86.6, 3
86.7, 2
86.8, 1
86.9, 1
87.0, 1
87.1, 2
87.2, 3
87.3, 0
87.4, 1
87.5, 2
87.6, 0
87.7, 0
87.8, 0
87.9, 0
88.0, 1
88.1, 1
88.2, 0
88.3, 0
88.4, 2
88.5, 4
88.6, 5
88.7, 4
88.8, 4
88.9, 1
89.0, 0
89.1, 1
89.2, 2
89.3, 1
89.4, 1
89.5, 2
89.6, 0
89.7, 0
89.8, 1
89.9, 1
90.0, 1
90.1, 2
90.2, 0
90.3, 1
90.4, 2
90.5, 1
90.6, 0
90.7, 0
90.8, 0
90.9, 2
91.0, 5
91.1, 2
91.2, 2
91.3, 0
91.4, 5
91.5, 2
91.6, 4
91.7, 3
91.8, 1
91.9, 3
92.0, 3
92.1, 2
92.2, 2
92.3, 3
92.4, 1
92.5, 2
92.6, 3
92.7, 1
92.8, 4
92.9, 6
93.0, 1
93.1, 3
93.2, 4
93.3, 3
93.4, 0
93.5, 1
93.6, 0
93.7, 1
93.8, 5
93.9, 1
94.0, 1
94.1, 1
94.2, 2
94.3, 0
94.4, 3
94.5, 1
94.6, 7
94.7, 3
94.8, 2
94.9, 2
95.0, 1
95.1, 0
95.2, 3
95.3, 2
95.4, 2
95.5, 1
95.6, 1
95.7, 1
95.8, 5
95.9, 1
96.0, 0
96.1, 0
96.2, 0
96.3, 2
96.4, 2
96.5, 5
96.6, 3
96.7, 2
96.8, 0
96.9, 1
97.0, 1
97.1, 4
97.2, 0
97.3, 1
97.4, 1
97.5, 2
97.6, 0
97.7, 3
97.8, 5
97.9, 5
98.0, 0
98.1, 1
98.2, 2
98.3, 3
98.4, 3
98.5, 0
98.6, 1
98.7, 1
98.8, 0
98.9, 6
99.0, 2
99.1, 2
99.2, 1
99.3, 3
99.4, 2
99.5, 5
99.6, 5
99.7, 2
99.8, 3
99.9, 2
100.0, 5
100.1, 5
100.2, 1
100.3, 0
100.4, 2
100.5, 1
100.6, 1
100.7, 1
100.8, 5
100.9, 1
101.0, 2
101.1, 0
101.2, 0
101.3, 1
101.4, 3
101.5, 2
101.6, 1
101.7, 0
101.8, 1
101.9, 1
102.0, 3
102.1, 2
102.2, 0
102.3, 1
102.4, 1
102.5, 0
102.6, 3
102.7, 1
102.8, 0
102.9, 0
103.0, 0
103.1, 7
103.2, 2
103.3, 2
103.4, 0
103.5, 0
103.6, 0
103.7, 0
103.8, 0
103.9, 0
104.0, 3
104.1, 0
104.2, 1
104.3, 0
104.4, 0
104.5, 1
104.6, 2
104.7, 1
104.8, 0
104.9, 0
105.0, 0
105.1, 0
105.2, 1
105.3, 0
105.4, 1
105.5, 1
105.6, 0
105.7, 0
105.8, 0
105.9, 0
106.0, 0
106.1, 2
106.2, 0
106.3, 1
106.4, 0
106.5, 0
106.6, 0
106.7, 0
106.8, 0
106.9, 1
107.0, 0
107.1, 0
107.2, 0
107.3, 0
107.4, 0
107.5, 0
107.6, 0
107.7, 1
107.8, 0
107.9, 0
108.0, 0
108.1, 1
108.2, 0
108.3, 0
108.4, 3
108.5, 3
108.6, 2
108.7, 1
108.8, 0
108.9, 0
109.0, 0
109.1, 0
109.2, 0
109.3, 0
109.4, 0
109.5, 0
109.6, 0
109.7, 0
109.8, 1
109.9, 0
110.0, 0
110.1, 0
110.2, 0
110.3, 0
110.4, 0
110.5, 0
110.6, 0
110.7, 0
110.8, 0
110.9, 0
111.0, 0
111.1, 0
111.2, 0
111.3, 0
111.4, 0
111.5, 0
111.6, 0
111.7, 0
111.8, 0
111.9, 0
112.0, 0
112.1, 0
112.2, 0
112.3, 0
112.4, 0
112.5, 0
112.6, 0
112.7, 0
112.8, 1
112.9, 0
113.0, 0
113.1, 0
113.2, 0
113.3, 0
113.4, 0
113.5, 0
113.6, 0
113.7, 0
113.8, 0
113.9, 0
114.0, 0
114.1, 0
114.2, 0
114.3, 0
114.4, 0
114.5, 0
114.6, 0
114.7, 0
114.8, 0
114.9, 0
115.0, 0
115.1, 0
115.2, 0
115.3, 0
115.4, 0
115.5, 0
115.6, 0
115.7, 0
115.8, 0
115.9, 0
116.0, 0
116.1, 0
116.2, 0
116.3, 0
116.4, 1
116.5, 0
116.6, 0
116.7, 0
116.8, 0
116.9, 0
117.0, 0
117.1, 0
117.2, 0
117.3, 0
117.4, 0
117.5, 0
117.6, 0
117.7, 0
117.8, 0
117.9, 0
118.0, 0
118.1, 0
118.2, 0
118.3, 3
118.4, 0
118.5, 0
118.6, 0
118.7, 0
118.8, 0
118.9, 0
119.0, 0
119.1, 2
119.2, 0
119.3, 1
119.4, 4
119.5, 2
119.6, 0
119.7, 0
119.8, 0
119.9, 0
120.0, 0
120.1, 0
120.2, 0
120.3, 0
120.4, 0
120.5, 0
120.6, 0
120.7, 0
120.8, 0
120.9, 0
121.0, 0
121.1, 0
121.2, 0
121.3, 0
121.4, 0
121.5, 0
121.6, 0
121.7, 0
121.8, 0
121.9, 0
122.0, 0
122.1, 0
122.2, 0
122.3, 0
122.4, 0
122.5, 0
122.6, 0
122.7, 0
122.8, 0
122.9, 0
123.0, 0
123.1, 0
123.2, 0
123.3, 0
123.4, 0
123.5, 0
123.6, 0
123.7, 0
123.8, 0
123.9, 0
124.0, 0
124.1, 0
124.2, 0
124.3, 0
124.4, 0
124.5, 0
124.6, 0
124.7, 0
124.8, 0
124.9, 0
125.0, 0
125.1, 0
125.2, 0
125.3, 0
125.4, 0
125.5, 3
125.6, 2
125.7, 0
125.8, 0
125.9, 0
126.0, 0
126.1, 0
126.2, 0
126.3, 0
126.4, 0
126.5, 0
126.6, 0
126.7, 0
126.8, 0
126.9, 0
127.0, 0
127.1, 0
127.2, 0
127.3, 0
127.4, 0
127.5, 0
127.6, 0
127.7, 0
127.8, 0
127.9, 0
128.0, 0
128.1, 0
128.2, 0
128.3, 0
128.4, 0
128.5, 0
128.6, 0
128.7, 0
128.8, 0
128.9, 0
129.0, 0
129.1, 0
129.2, 0
129.3, 0
129.4, 0
129.5, 0
129.6, 0
129.7, 0
129.8, 0
129.9, 0
130.0, 0
130.1, 0
130.2, 0
130.3, 0
130.4, 0
130.5, 0
130.6, 0
130.7, 0
130.8, 0
130.9, 0
131.0, 0
131.1, 0
131.2, 0
131.3, 0
131.4, 0
131.5, 0
131.6, 0
131.7, 0
131.8, 0
131.9, 0
132.0, 0
132.1, 0
132.2, 0
132.3, 0
132.4, 0
132.5, 0
132.6, 0
132.7, 0
132.8, 0
132.9, 0
133.0, 0
133.1, 0
133.2, 0
133.3, 0
133.4, 0
133.5, 0
133.6, 0
133.7, 0
133.8, 0
133.9, 0
134.0, 0
134.1, 0
134.2, 0
134.3, 0
134.4, 0
134.5, 0
134.6, 0
134.7, 0
134.8, 0
134.9, 0
135.0, 0
135.1, 0
135.2, 0
135.3, 0
135.4, 0
135.5, 0
135.6, 0
135.7, 0
135.8, 0
135.9, 0
136.0, 0
136.1, 0
136.2, 0
136.3, 0
136.4, 0
136.5, 0
136.6, 0
136.7, 0
136.8, 0
136.9, 0
137.0, 0
137.1, 0
137.2, 0
137.3, 0
137.4, 0
137.5, 0
137.6, 0
137.7, 0
137.8, 0
137.9, 0
138.0, 0
138.1, 0
138.2, 0
138.3, 0
138.4, 0
138.5, 0
138.6, 0
138.7, 0
138.8, 0
138.9, 0
139.0, 0
139.1, 0
139.2, 0
139.3, 0
139.4, 0
139.5, 0
139.6, 0
139.7, 0
139.8, 0
139.9, 0
140.0, 0
140.1, 0
140.2, 0
140.3, 0
140.4, 0
140.5, 0
140.6, 0
140.7, 0
140.8, 0
140.9, 0
141.0, 0
141.1, 0
141.2, 0
141.3, 0
141.4, 0
141.5, 0
141.6, 0
141.7, 0
141.8, 0
141.9, 0
142.0, 0
142.1, 0
142.2, 0
142.3, 0
142.4, 0
142.5, 0
142.6, 0
142.7, 0
142.8, 0
142.9, 0
143.0, 0
143.1, 0
143.2, 0
143.3, 0
143.4, 0
143.5, 0
143.6, 0
143.7, 0
143.8, 0
143.9, 0
144.0, 0
144.1, 0
144.2, 0
144.3, 0
144.4, 0
144.5, 0
144.6, 0
144.7, 0
144.8, 0
144.9, 0
145.0, 0
145.1, 0
145.2, 0
145.3, 0
145.4, 0
145.5, 0
145.6, 0
145.7, 0
145.8, 0
145.9, 0
146.0, 0
146.1, 0
146.2, 0
146.3, 0
146.4, 0
146.5, 0
146.6, 0
146.7, 0
146.8, 0
146.9, 0
147.0, 0
147.1, 0
147.2, 0
147.3, 0
147.4, 0
147.5, 0
147.6, 0
147.7, 0
147.8, 0
147.9, 0
148.0, 0
148.1, 0
148.2, 0
148.3, 0
148.4, 0
148.5, 0
148.6, 0
148.7, 0
148.8, 0
148.9, 0
149.0, 0
149.1, 0
149.2, 0
149.3, 0
149.4, 0
149.5, 0
149.6, 0
149.7, 0
149.8, 0
149.9, 0
150.0, 0
150.1, 0
150.2, 0
150.3, 0
150.4, 0
150.5, 0
150.6, 0
150.7, 0
150.8, 0
150.9, 0
151.0, 0
151.1, 0
151.2, 0
151.3, 0
151.4, 0
151.5, 0
151.6, 0
151.7, 0
151.8, 0
151.9, 0
152.0, 0
152.1, 0
152.2, 0
152.3, 0
152.4, 0
152.5, 0
152.6, 0
152.7, 0
152.8, 0
152.9, 0
153.0, 0
153.1, 0
153.2, 0
153.3, 0
153.4, 0
153.5, 0
153.6, 0
153.7, 0
153.8, 0
153.9, 0
154.0, 0
154.1, 0
154.2, 0
154.3, 0
154.4, 0
154.5, 0
154.6, 0
154.7, 0
154.8, 0
154.9, 0
155.0, 0
155.1, 0
155.2, 0
155.3, 0
155.4, 0
155.5, 0
155.6, 0
155.7, 0
155.8, 0
155.9, 0
156.0, 0
156.1, 0
156.2, 0
156.3, 0
156.4, 0
156.5, 0
156.6, 0
156.7, 0
156.8, 0
156.9, 0
157.0, 0
157.1, 0
157.2, 0
157.3, 0
157.4, 1
157.5, 0
157.6, 4
157.7, 0
157.8, 3
157.9, 1
158.0, 1
158.1, 0
158.2, 0
158.3, 0
158.4, 0
158.5, 0
158.6, 0
158.7, 0
158.8, 0
158.9, 0
159.0, 0
159.1, 0
159.2, 0
159.3, 0
159.4, 0
159.5, 0
159.6, 1
159.7, 1
159.8, 1
159.9, 0
160.0, 1
160.1, 0
160.2, 0
160.3, 0
160.4, 0
160.5, 1
160.6, 2
160.7, 0
160.8, 0
160.9, 1
161.0, 0
161.1, 0
161.2, 0
161.3, 0
161.4, 0
161.5, 0
161.6, 0
161.7, 0
161.8, 0
161.9, 0
162.0, 0
162.1, 0
162.2, 0
162.3, 0
162.4, 0
162.5, 0
162.6, 0
162.7, 0
162.8, 0
162.9, 0
163.0, 0
163.1, 0
163.2, 0
163.3, 0
163.4, 0
163.5, 0
163.6, 0
163.7, 0
163.8, 0
163.9, 0
